リーダー：【剛火の将】,0,0,23c1819e3ffbc5bbc5bbc41c15500cdb5a3685fc195988ccca4af21302e1eb7e,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-L004,
ミニオン：【フレア・ポーン】,1,0,d6457b9d9d6be4a749d160f6476bdf25d713bfb45d0ac58eec33844447a910c5,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,1,QTE-0047,
ミニオン：【ブラッドレイジの突撃兵】,2,0,baa8e49f342e4df42959ee4ec4866e16cb1bc49645aab29150c19533d3253ab1,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,3,QTE-0055,
ミニオン：【火炎の狂信者】,2,0,be57027a9c342bec1f927b5b006e26969ad700143b1bb2075781711df9049fb5,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,2,QTE-0045,
ミニオン：【赫灼の重戦士】,4,0,08982bbca1d108c96e71782b8766574fb5dbbbdb04c8abec01e73fc7b47a7452,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,4,4,QTE-0050,
ミニオン：【インフェルノ・ハウンド】,4,0,e7f7cb58d85e19c2af87a62404d360dd89708fe825cb79c669d6ac6432f8c692,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,4,1,QTE-0001,
ミニオン：【背水の烈火使い】,4,0,65d66db9161d961ad7de3ea5e71dc09af5f75000014274f909d3a7568f87198c,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,5,QTE-0063,
ミニオン：【極炎竜 ヴォルカニクス】,7,0,b6df756eb27ded4313d884a1857a8477a37fa50776c5a74a057a60c7e38d17fc,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,6,2,QTE-0051,
スペル：【イグニッション・バースト】,1,0,59e2ef0ea20180b4dbc13c16fc3b221ec77d5d563e28c3dac068f907386e14aa,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0064,
スペル：【マグマ・ストレート】,1,0,558b8839d8eb5c0dd3b5b8b53f8667f50980469b5680347140d70e3cc08fb542,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0046,コスト台帳2→CSV1(CSVが正)
スペル：【命を削る烈火】,3,0,5d08062a4c4b1e22dbe22cf65f7f6891be0fb94743a199926bed10033299b5a2,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0056,
スペル：【捨て身の猛進】,3,0,918e11ca2995192a5cd68c4bb91ff15ca399e06fa4cda455d834810ee0e9b468,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0053,
ウェポン：【フレム・ダガー】,1,0,22488ec076aef8adaff21b985c8e1efd010acc7ffd770369eb5ebb4eb5c326b8,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,,QTE-0067,
ウェポン：【魔剣 レーヴァテイン】,3,0,de7d0c833fd38c8b28ac0e7a150d34cd271ab98adf49d0f57983ca769fd37b22,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,5,,QTE-0061,
リーダー：【傷痕の闘帝】,0,0,9d10a4fe376b3772803a11c5c77c85066ced8b61a126087e480e0add75f3c0c6,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-L001,
ミニオン：【血誓のバーサーカー】,1,0,ac15c1e90df4b0d31b4ff8f449c45ff764b87601e4874ecae12ad8c91489c8b0,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,2,QTE-0044,
ミニオン：【逆境の猛火者】,2,0,3261c795ea0f0cc9903276110083b6bb307b25ad79e0f54d82571aa4e77c4f86,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,QTE-0066,
ミニオン：【痛撃の炎術師】,3,0,9828d66b91a00c461627ec9ad8342ea6b5616efaebf0aaf7bd9a36801d12a0c9,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,2,QTE-0049,
ミニオン：【相打ちの咎人】,4,0,36b4a8e9983e63feeb2f75e251d031ceaec709064b985ef1557212116c3e74db,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,2,QTE-0059,
ミニオン：【覚醒の炎童】,4,0,039da36aca19530383470daf64f0f53157c72308460430f11dbed583f1f6c7a5,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,QTE-0062,
ミニオン：【背水の炎壁】,7,0,f06c3a4102281244a109dbe7b6edfdb9f2495741d408120ba0ded57ca400e048,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,5,3,QTE-0057,
ミニオン：【鳳凰神 ヴォルカニクスレヴォ】,13,0,1d3e43f8f2da15a2e78f6e42d06cc218e295bbb3ee9d8a1badff0ea03d4cb601,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,8,QTE-0058,
スペル：【フレイム・スナイプ】,1,0,9677c761d58522cdba6de6866e441cb75a4d14ad2b77d7e7a3a641bbad2896c9,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0054,
スペル：【武具昇華の炎】,2,0,d0b8fe5c5e7caab8d995ed85032f5f02660a9835e5c274c22c4e147d37f3539f,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0043,
