リーダー：【蒼海の賢者】,0,0,cd68ba0b11e93a5ffd95e2c4dae1bbfce3587c9641b0ad07e37d9430dab3cdff,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-L002,
ミニオン：【アクア・ジェリー】,1,0,d96aaa7638970831b8eac0975936c3293e1b2c5e2bc7a94075bf3f8b53890ba2,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,QTE-0026,
ミニオン：【潮流の魔導士】,2,0,0d3f2063054f419b10e14246afd4b1fc515ef436f62f28a0de6a975ffd829d8f,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,2,QTE-0029,
ミニオン：【手札を喰らう大蟹】,3,0,af37f13518fd657eaae5dab48d5f49719494ff6facd8a95743671bccff055b8d,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,2,QTE-0034,
ミニオン：【知識の守護者】,4,0,6433b6c92ede4f97942b57687c95cd6512457429479dc9f68988fdaa110b10d5,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,0,5,QTE-0037,
ミニオン：【ディープシー・シャーク】,4,0,a6b8dd84cadc1749ce622af958566ea21971860641c296d83d368e9edcf6bcfa,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,4,3,QTE-0011,
ミニオン：【水鏡の幻術師】,5,0,4da81c07c97b3d96efd096d4e22e1602a76935550f28d5a766eeb5ed5e2ca100,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,5,3,QTE-0042,
ミニオン：【海皇 ポセイドン】,8,0,2630dcf0bb806ddca4c7593bf0ec9bbe2ae2e76ed0757de0dbce1491b4523dd8,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,6,5,QTE-0038,
スペル：【スプラッシュ・ドロー】,2,0,d36deabf77864722d808e1d3868d5ad8733a67942d2dc1bd6857eaeb332a379c,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0025,
スペル：【恵みの雨】,2,0,e49a8d0c6e50ada5627d53d36e6fd30ab6210620dfa4ae9a149c8497f0a4854d,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0002,
スペル：【タイダルウェーブ】,3,0,e5fee43bce8c874b17aab3c232518af81098ba1b21af536e158a4f0f04f7fa6b,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0023,
スペル：【溢れ出る英知】,5,0,50a56cc15d684bba0c87434f357e5b520ee86ccb4dbc2d6e82e4cbe31c77a527,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0024,
ウェポン：【真珠の三叉槍】,3,0,aa6aa7ad989b45fcb98b464e0af3a2d0dc3b811431c0fb1b30500d712c0ee7fd,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,,QTE-0030,
ウェポン：【氷結の杖】,2,0,5404849177ba73505dd5ebde668a856ac718f2d2bcef0e590e19b3c8a8d75574,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,,QTE-0031,
リーダー：【流転の智者】,0,0,a6556630da7138345f0d47c65f7c65eec615596b36a5f1d1067ee7253a303aa2,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-L003,
