リーダー：【疾風の導き手】,0,0,791a31022a2f9dfd750f31ca63497a71e85428869dca94a0586b4adf8b06d61f,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-L009,
ミニオン：【ウィンド・ペティ】,1,0,a1ef14a4b43f5ff56e45e3468595225d86aff89052c9bb190b03f788f5541751,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,QTE-0010,
ミニオン：【スカイ・スワロー】,1,0,55db33e68f26314220e565a57b316562e10325a180faa5f1c437b0736d0da1fd,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,QTE-0129,
ミニオン：【嵐の呼び手】,2,0,6f2480c48ecfcca9534e9ec5508d2a9dc1e752441b532796a1bed437f73ff5e4,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,2,QTE-0128,
ミニオン：【サイクロン・フェンサー】,2,0,93c3cc74e92139e2b2f91dcf7eade9416b1459d4b790fb25c1e1fef8984c2484,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,2,QTE-0133,
ミニオン：【ガイル・フォックス】,3,0,80a1fb662c5ac34b03c37200b7ff23ac80285f31272d3a14f8017cd4bb0f2b1b,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,2,QTE-0117,
ミニオン：【突風のまとめ役】,4,0,a05a2dcf87d65c6294cea84940350b1d288450a3dcb286741cf13ea877ad1cfa,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,0,2,QTE-0134,
ミニオン：【ストーム・カイザー】,7,0,bc6285981ebf77f1160d964102625d947ae4b7002331ac548a0df24130b11f0b,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,2,QTE-0120,
スペル：【追い風】,1,0,12587808d6da78313de1799f52650e740f35f27b9a4caa0ea0393f5db2433c9e,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0132,
スペル：【そよ風の加護】,1,0,4771d6f26329d031d649afce8b96a28f144d4be31aeb3be9a3842a2fc2f27833,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0125,
スペル：【ツイン・ストライク】,3,0,0c14fd7b23873215ad8ea88e9d022a6597ff2355c37020964b08986a38b8a37b,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0118,
スペル：【神風の大号令】,4,0,ce17942dc4fd154a43c022aa917bed8b450d0d13aaaff6cbcd46f69afe55a1b7,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0113,
ウェポン：【暴風の双剣】,4,0,5091ffb6f5a84d1defd645810b9cea5bb3dbbd3fe270a5dae3f76b5764a0e56d,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,0,,QTE-0136,
ウェポン：【疾風のレイピア】,3,0,580ac3198b400250549d9c104c6eeda49db073cddfc6a4030f001d53051d8ace,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,,QTE-0130,
リーダー：【詠唱の風詠士】,0,0,287becc2d6bad80ed0cc593289711b572585b37b285aa7edab2788ff92b827f2,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-L010,
ミニオン：【疾風の先陣】,1,0,a9de7b8915f5a106d3839d69fe2a282139c45b027609f77b5afc1fbafdadf5e1,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,QTE-0016,
ミニオン：【静空の風使い】,2,0,e0d89c75f0290b3ccc2aa4170575e394e153873546b1f025783cb16c69833e9e,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,QTE-0135,
ミニオン：【詠唱の疾風騎士】,6,0,d57539a8a5c70a32c8b4ca9d406b6bafea92c1f4f13aafa1c9609bb235692e71,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,3,QTE-0114,
ミニオン：【嵐の守り手】,7,0,c11640148a35607686dfc215461f609c134976eefa9483339c163ec637c9046f,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,4,QTE-0119,
ミニオン：【結集する風の精】,8,0,5025fb1d3a08820e0dcda5dfd4e3279de3ec6ae331ed6e0fd95a1b07125700bf,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,4,4,QTE-0124,
ミニオン：【風神 ヴァーユ】,9,0,d9d8cb017c4836179e04389c7d2e0344c44abeb0da47324a4b45877947c09a5d,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,5,5,QTE-0115,台帳名「風神ヴァーユ」(表記ゆれ)
スペル：【サイクロン・リフレッシュ】,2,0,55f963d9332b0cbf12f37ee7f51e0b47116613ab003b7b3563b3dad59b20a76c,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0131,
スペル：【風のマナ変換】,1,0,6cb213b3cc0cbf825cc1f4f107ba7cd7c3749c00900a53b14f7c2a03b6627c93,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0127,
スペル：【風弾の跳弾】,1,0,9994ce1da73ca3ecc0b128ba1696154eae181d92c856c0f60f4bead262bd6f8b,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0121,
スペル：【選択の追い風】,2,0,8610583a9682a9d7706e560bd5418e53c3202527ec9fa6fc058b7972cac46794,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0126,
スペル：【回帰の風穴】,2,0,d9ecc4485471ebc50d33abfb75e3d38f1fa7d50574959c2b25e5023e639474d1,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0116,
スペル：【突風の祝福】,3,0,7f8df68ed621a6ce9678aeaa4eb902821041e0f3e43bdd67334b600ebc14f024,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,QTE-0122,
ウェポン：【風護の杖】,3,0,80d2afbc63d70ed3861b98ee2fd66865f544ba61270cb65e9d184850274ef14f,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,,QTE-0123,
リーダー：【妖ノ長・ストク】,0,0,f17adda7b52c81e22ffc98e09d439234a9a7e27bc449ce26f4d2ca9201d590bd,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,,,,新カード(台帳に無し)
進化ミニオン：【黒ノ霊導者】,5,0,f1d3b8c32b0ee7a5fd9da203e0e5aff819463b7c0c695edbc7420c0bd1c7c15d,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,3,,新カード(台帳に無し)
進化ミニオン：【白ノ霊知者】,4,0,ecd60929f97125ddadac5da5997f1858f9a0fc510e1c0672bd09225a7e4edaf6,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,4,,新カード(台帳に無し)
進化ミニオン：【灰ノ霊呼者】,3,0,7ce836069493d70677bb43dce8802a5ae06d763094ed952ac9340caa0d1bdd84,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,4,,新カード(台帳に無し)
ミニオン：【透キ通ル・アヤカシ】,1,0,e2184920e42ff87a8344d1a2c52b93ba0d7d6d2afd95dfaad4c8a9132e7ca255,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,,新カード(台帳に無し)
ミニオン：【ハク霊】,2,0,08bab397dedaf7ac24e91fbda29bd849355d505b9fac37d2537e94a2e228a248,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,3,,新カード(台帳に無し)
ミニオン：【コク霊】,2,0,66a070995dffd72bc881152b5a7ead04bcb270bbf7c5ee9a4824509be8552ed9,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,3,2,,新カード(台帳に無し)
ミニオン：【喚ビ集ウ・アヤカシ】,2,0,6cb9fdb31ccefe6e85f6f17753de5dec16e2385db2e54db3f1a1fe9b203c173e,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,1,1,,新カード(台帳に無し)
ミニオン：【魂喰ラウ・オニ】,5,0,9df868ac81cc9ddde07cdf2de42752eae96f076740c34df821255815b3f466fc,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,4,,新カード(台帳に無し)
ミニオン：【暴レ狂ウ・オニ】,5,0,c179c8ccb46e11480b5b9731906d95345816780722d26a84355ade2a038b625d,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,2,2,,新カード(台帳に無し)
ミニオン：【天翔ケル霊鬼・シュテン】,8,0,02dbb80fb2d04ee812c7d7c726cded18bc1dae3a9e4f137a00737c179f555ed5,75ee790b3cf017dd0fb883630f12fece01545f6d653889f92992d743ce0bf90e,4,2,,新カード(台帳に無し)
